773,816,119,76,1,4,0,0
384,835,84,113,1,4,0,0
282,696,82,100,1,4,0,0
59,1015,85,52,1,4,0,0
153,566,90,58,1,4,0,0
82,552,71,60,1,4,0,0
312,510,73,52,1,4,0,0
326,493,73,35,1,4,0,0
220,480,77,48,1,4,0,0
418,385,50,48,1,4,0,0
658,624,67,111,1,4,0,0
1130,796,100,75,1,4,0,0
1497,673,100,56,1,4,0,0
645,410,42,60,1,4,0,0
631,343,29,48,1,4,0,0
625,301,29,44,1,4,0,0
577,240,33,32,1,4,0,0
614,240,34,30,1,4,0,0
445,278,50,48,1,4,0,0
453,257,34,23,1,4,0,0
309,218,34,35,1,4,0,0
512,203,31,37,1,4,0,0
514,151,29,41,1,4,0,0
570,165,27,27,1,4,0,0
568,122,25,39,1,4,0,0
528,99,13,31,1,4,0,0
