384,912,51,111,1,4,0,0
733,796,100,68,1,4,0,0
1104,798,96,66,1,4,0,0
1488,672,96,53,1,4,0,0
672,606,48,114,1,4,0,0
268,693,77,92,1,4,0,0
144,576,96,48,1,4,0,0
67,576,77,30,1,4,0,0
291,528,93,19,1,4,0,0
318,491,69,37,1,4,0,0
203,483,85,45,1,4,0,0
410,384,45,48,1,4,0,0
433,288,50,28,1,4,0,0
437,253,43,35,1,4,0,0
295,215,41,28,1,4,0,0
336,193,11,25,1,4,0,0
501,151,27,41,1,4,0,0
504,203,24,37,1,4,0,0
551,153,28,39,1,4,0,0
549,113,27,31,1,4,0,0
576,218,15,33,1,4,0,0
624,288,21,48,1,4,0,0
624,336,24,48,1,4,0,0
625,405,50,55,1,4,0,0
