384,979,61,78,1,4,0,0
720,792,96,72,1,4,0,0
1063,816,108,49,1,4,0,0
1488,672,96,49,1,4,0,0
672,595,48,105,1,4,0,0
72,576,72,48,1,4,0,0
144,576,74,48,1,4,0,0
299,528,85,23,1,4,0,0
305,489,86,39,1,4,0,0
209,480,79,48,1,4,0,0
625,395,50,85,1,4,0,0
401,384,54,48,1,4,0,0
443,288,50,23,1,4,0,0
437,255,43,33,1,4,0,0
293,216,43,35,1,4,0,0
336,192,3,24,1,4,0,0
499,209,29,32,1,4,0,0
504,157,24,40,1,4,0,0
503,144,25,17,1,4,0,0
506,99,22,45,1,4,0,0
508,76,21,21,1,4,0,0
506,53,23,43,1,4,0,0
552,72,24,29,1,4,0,0
552,115,27,29,1,4,0,0
576,144,7,48,1,4,0,0
576,211,13,34,1,4,0,0
599,240,30,26,1,4,0,0
624,289,19,47,1,4,0,0
624,336,26,51,1,4,0,0
288,698,59,91,1,4,0,0
69,1023,75,48,1,4,0,0
