1488,672,96,48,1,4,0,0
1152,768,96,63,1,4,0,0
783,816,129,48,1,4,0,0
384,781,51,83,1,4,0,0
288,685,51,96,1,4,0,0
48,1008,63,48,1,4,0,0
637,624,83,105,1,4,0,0
291,487,93,46,1,4,0,0
336,480,51,23,1,4,0,0
201,453,87,46,1,4,0,0
144,545,96,48,1,4,0,0
63,528,81,59,1,4,0,0
407,384,34,17,1,4,0,0
624,391,48,89,1,4,0,0
624,336,23,48,1,4,0,0
624,288,15,48,1,4,0,0
432,259,48,46,1,4,0,0
576,240,23,48,1,4,0,0
595,240,29,21,1,4,0,0
576,144,9,48,1,4,0,0
528,192,0,13,1,4,0,0
499,144,30,19,1,4,0,0
576,111,0,33,1,4,0,0
547,96,29,7,1,4,0,0
293,203,43,37,1,4,0,0
