1614,624,85,59,1,4,0,0
1392,641,101,63,1,4,0,0
938,821,100,54,1,4,0,0
595,789,107,76,1,4,0,0
576,604,57,116,1,4,0,0
528,420,57,63,1,4,0,0
528,355,26,52,1,4,0,0
510,314,35,37,1,4,0,0
491,249,37,40,1,4,0,0
451,215,40,46,1,4,0,0
451,157,29,35,1,4,0,0
447,126,33,29,1,4,0,0
435,96,25,19,1,4,0,0
389,241,43,47,1,4,0,0
391,192,41,24,1,4,0,0
384,161,30,31,1,4,0,0
393,128,21,23,1,4,0,0
389,109,25,19,1,4,0,0
391,76,19,27,1,4,0,0
324,303,63,46,1,4,0,0
336,288,36,24,1,4,0,0
176,251,31,37,1,4,0,0
192,216,36,24,1,4,0,0
192,576,76,17,1,4,0,0
216,528,72,48,1,4,0,0
96,528,59,48,1,4,0,0
11,624,106,57,1,4,0,0
168,748,72,100,1,4,0,0
305,412,52,48,1,4,0,0
