9,781,135,138,1,4,0,0
443,768,133,97,1,4,0,0
771,816,141,96,1,4,0,0
1263,624,94,48,1,4,0,0
435,624,93,101,1,4,0,0
48,576,96,48,1,4,0,0
15,579,96,58,1,4,0,0
144,432,65,51,1,4,0,0
192,305,48,79,1,4,0,0
159,288,34,48,1,4,0,0
0,257,48,44,1,4,0,0
240,255,48,44,1,4,0,0
240,192,48,48,1,4,0,0
293,203,43,56,1,4,0,0
288,149,48,46,1,4,0,0
240,144,13,15,1,4,0,0
288,144,15,11,1,4,0,0
341,249,43,40,1,4,0,0
384,336,48,48,1,4,0,0
384,351,48,81,1,4,0,0
389,432,48,57,1,4,0,0
1445,576,139,96,1,4,0,0
