641,624,86,109,1,4,0,0
816,816,111,49,1,4,0,0
1491,672,93,51,1,4,0,0
399,768,52,82,1,4,0,0
288,687,61,88,1,4,0,0
144,554,96,54,1,4,0,0
74,554,70,52,1,4,0,0
1153,781,96,56,1,4,0,0
631,407,52,53,1,4,0,0
410,384,45,32,1,4,0,0
301,510,67,35,1,4,0,0
314,487,81,41,1,4,0,0
211,480,77,48,1,4,0,0
443,288,50,30,1,4,0,0
439,249,41,39,1,4,0,0
301,215,35,28,1,4,0,0
336,197,15,19,1,4,0,0
508,192,35,28,1,4,0,0
510,144,25,34,1,4,0,0
510,126,29,18,1,4,0,0
528,101,7,16,1,4,0,0
512,69,27,27,1,4,0,0
510,51,25,20,1,4,0,0
560,96,23,17,1,4,0,0
576,126,9,27,1,4,0,0
576,153,19,39,1,4,0,0
576,226,26,62,1,4,0,0
604,240,25,34,1,4,0,0
624,291,21,31,1,4,0,0
624,336,32,48,1,4,0,0
48,1008,74,57,1,4,0,0
