1463,652,122,68,1,4,0,0
1152,769,96,95,1,4,0,0
781,816,131,55,1,4,0,0
384,783,65,94,1,4,0,0
643,624,77,103,1,4,0,0
48,1008,72,53,1,4,0,0
288,689,61,98,1,4,0,0
145,549,95,75,1,4,0,0
72,537,75,46,1,4,0,0
293,499,91,50,1,4,0,0
311,480,82,48,1,4,0,0
193,458,95,70,1,4,0,0
407,384,53,48,1,4,0,0
432,257,57,57,1,4,0,0
433,240,47,28,1,4,0,0
288,205,55,42,1,4,0,0
501,144,28,48,1,4,0,0
508,192,25,19,1,4,0,0
591,240,46,48,1,4,0,0
576,240,48,48,1,4,0,0
604,288,43,48,1,4,0,0
624,336,28,48,1,4,0,0
624,397,53,83,1,4,0,0
556,144,27,48,1,4,0,0
552,111,31,40,1,4,0,0
