720,787,96,53,1,4,0,0
1056,816,105,53,1,4,0,0
1488,672,97,49,1,4,0,0
654,597,66,107,1,4,0,0
297,528,87,30,1,4,0,0
320,489,67,39,1,4,0,0
410,384,50,48,1,4,0,0
144,576,96,48,1,4,0,0
59,576,85,32,1,4,0,0
205,480,83,49,1,4,0,0
437,288,56,28,1,4,0,0
432,261,48,32,1,4,0,0
293,222,43,29,1,4,0,0
336,201,9,39,1,4,0,0
503,218,25,31,1,4,0,0
576,216,19,35,1,4,0,0
597,240,30,28,1,4,0,0
624,289,23,52,1,4,0,0
624,339,28,48,1,4,0,0
633,408,40,48,1,4,0,0
288,700,51,91,1,4,0,0
506,159,23,34,1,4,0,0
510,144,21,15,1,4,0,0
576,147,11,45,1,4,0,0
552,120,25,24,1,4,0,0
547,96,29,13,1,4,0,0
504,103,25,41,1,4,0,0
384,1008,69,65,1,4,0,0
61,1027,83,52,1,4,0,0
