384,1017,72,58,1,4,0,0
34,1029,113,48,1,4,0,0
288,708,63,94,1,4,0,0
144,587,86,42,1,4,0,0
82,576,62,55,1,4,0,0
656,606,64,114,1,4,0,0
708,794,117,70,1,4,0,0
1059,821,98,66,1,4,0,0
1474,672,100,65,1,4,0,0
631,420,52,60,1,4,0,0
624,347,30,48,1,4,0,0
610,297,37,60,1,4,0,0
606,240,21,42,1,4,0,0
568,222,31,39,1,4,0,0
560,153,29,33,1,4,0,0
558,120,27,39,1,4,0,0
556,90,23,32,1,4,0,0
416,391,42,50,1,4,0,0
309,537,76,31,1,4,0,0
326,497,67,40,1,4,0,0
203,495,79,50,1,4,0,0
435,297,52,31,1,4,0,0
441,272,40,27,1,4,0,0
299,240,37,24,1,4,0,0
328,209,25,31,1,4,0,0
506,230,29,27,1,4,0,0
516,170,19,35,1,4,0,0
506,153,29,15,1,4,0,0
508,115,25,34,1,4,0,0
510,103,19,19,1,4,0,0
516,78,13,18,1,4,0,0
