499,147,29,45,1,4,0,0
499,199,29,41,1,4,0,0
441,288,44,21,1,4,0,0
432,257,48,31,1,4,0,0
291,220,45,21,1,4,0,0
314,192,23,23,1,4,0,0
288,687,49,96,1,4,0,0
293,528,91,21,1,4,0,0
311,489,73,39,1,4,0,0
405,384,46,48,1,4,0,0
205,480,83,48,1,4,0,0
144,576,96,48,1,4,0,0
69,576,75,19,1,4,0,0
733,816,94,48,1,4,0,0
1104,816,72,48,1,4,0,0
1488,672,96,49,1,4,0,0
650,624,70,96,1,4,0,0
627,397,45,83,1,4,0,0
624,337,17,47,1,4,0,0
624,295,13,41,1,4,0,0
576,220,19,37,1,4,0,0
595,240,29,28,1,4,0,0
556,145,27,47,1,4,0,0
556,113,20,34,1,4,0,0
384,912,55,105,1,4,0,0
