151,556,89,60,1,4,0,0
84,560,61,58,1,4,0,0
303,512,92,44,1,4,0,0
351,491,44,25,1,4,0,0
216,483,72,45,1,4,0,0
418,385,54,50,1,4,0,0
280,696,82,104,1,4,0,0
391,831,71,107,1,4,0,0
662,627,75,112,1,4,0,0
787,816,125,69,1,4,0,0
1152,791,96,88,1,4,0,0
1482,662,105,79,1,4,0,0
643,408,40,77,1,4,0,0
625,341,39,44,1,4,0,0
625,297,27,46,1,4,0,0
456,278,48,34,1,4,0,0
311,218,32,33,1,4,0,0
522,155,15,37,1,4,0,0
520,203,21,23,1,4,0,0
585,230,23,52,1,4,0,0
616,241,23,35,1,4,0,0
558,157,41,40,1,4,0,0
576,132,15,19,1,4,0,0
514,97,27,37,1,4,0,0
