385,921,56,113,1,4,0,0
735,816,102,48,1,4,0,0
1092,806,108,65,1,4,0,0
1489,685,95,54,1,4,0,0
662,616,46,107,1,4,0,0
311,528,65,34,1,4,0,0
322,501,73,27,1,4,0,0
218,487,70,42,1,4,0,0
149,577,91,48,1,4,0,0
76,576,71,34,1,4,0,0
414,384,44,48,1,4,0,0
437,289,52,35,1,4,0,0
443,270,42,19,1,4,0,0
305,226,32,31,1,4,0,0
326,205,29,21,1,4,0,0
508,209,29,34,1,4,0,0
514,163,19,32,1,4,0,0
564,128,23,17,1,4,0,0
568,157,21,25,1,4,0,0
577,220,23,44,1,4,0,0
606,240,23,48,1,4,0,0
610,295,38,56,1,4,0,0
624,343,32,54,1,4,0,0
635,407,42,59,1,4,0,0
291,702,71,96,1,4,0,0
