312,408,56,54,1,4,0,0
201,552,75,43,1,4,0,0
228,533,63,31,1,4,0,0
97,528,75,48,1,4,0,0
17,624,102,55,1,4,0,0
0,610,23,62,1,4,0,0
192,735,71,129,1,4,0,0
602,789,104,75,1,4,0,0
576,610,74,113,1,4,0,0
543,432,42,61,1,4,0,0
528,357,38,59,1,4,0,0
514,305,35,42,1,4,0,0
503,243,30,56,1,4,0,0
462,216,31,41,1,4,0,0
451,161,30,34,1,4,0,0
443,120,37,41,1,4,0,0
439,86,41,27,1,4,0,0
399,243,36,45,1,4,0,0
336,305,61,34,1,4,0,0
336,288,48,23,1,4,0,0
178,251,38,37,1,4,0,0
201,215,39,28,1,4,0,0
399,182,38,58,1,4,0,0
399,159,21,33,1,4,0,0
403,115,29,40,1,4,0,0
407,97,25,33,1,4,0,0
395,65,27,31,1,4,0,0
935,816,107,65,1,4,0,0
1395,648,69,60,1,4,0,0
1632,625,67,75,1,4,0,0
