48,1008,59,48,1,4,0,0
384,775,51,94,1,4,0,0
288,672,51,96,1,4,0,0
144,545,96,46,1,4,0,0
48,533,96,50,1,4,0,0
192,480,96,48,1,4,0,0
288,485,96,44,1,4,0,0
297,480,87,48,1,4,0,0
635,624,85,96,1,4,0,0
779,816,133,48,1,4,0,0
1121,768,127,96,1,4,0,0
1488,639,96,81,1,4,0,0
624,391,48,52,1,4,0,0
401,384,44,17,1,4,0,0
624,336,48,48,1,4,0,0
576,240,7,48,1,4,0,0
591,211,33,77,1,4,0,0
593,288,40,48,1,4,0,0
432,249,48,50,1,4,0,0
293,192,43,48,1,4,0,0
499,192,29,15,1,4,0,0
491,144,37,17,1,4,0,0
547,144,38,48,1,4,0,0
541,101,35,43,1,4,0,0
432,240,59,48,1,4,0,0
