384,913,51,114,1,4,0,0
735,796,100,68,1,4,0,0
1104,816,96,49,1,4,0,0
1488,672,72,48,1,4,0,0
654,624,48,96,1,4,0,0
270,700,77,94,1,4,0,0
144,576,96,48,1,4,0,0
69,576,75,28,1,4,0,0
207,481,81,47,1,4,0,0
295,510,89,46,1,4,0,0
305,487,79,41,1,4,0,0
408,384,45,48,1,4,0,0
295,222,41,27,1,4,0,0
336,193,11,25,1,4,0,0
435,288,45,26,1,4,0,0
439,261,41,27,1,4,0,0
501,207,27,33,1,4,0,0
504,149,27,43,1,4,0,0
576,215,19,34,1,4,0,0
576,144,1,48,1,4,0,0
558,120,19,24,1,4,0,0
600,240,24,23,1,4,0,0
624,336,24,48,1,4,0,0
624,291,17,45,1,4,0,0
627,407,45,48,1,4,0,0
