672,792,96,72,1,4,0,0
1008,806,105,75,1,4,0,0
1443,660,100,63,1,4,0,0
624,599,55,121,1,4,0,0
595,405,44,78,1,4,0,0
577,343,37,67,1,4,0,0
566,307,38,42,1,4,0,0
560,247,33,46,1,4,0,0
531,215,25,51,1,4,0,0
528,151,15,41,1,4,0,0
516,122,27,27,1,4,0,0
510,96,21,17,1,4,0,0
464,72,23,24,1,4,0,0
466,96,21,19,1,4,0,0
468,113,25,34,1,4,0,0
462,155,25,23,1,4,0,0
453,174,38,35,1,4,0,0
460,224,33,40,1,4,0,0
395,289,58,47,1,4,0,0
401,274,44,27,1,4,0,0
253,240,38,28,1,4,0,0
276,215,29,25,1,4,0,0
384,393,28,52,1,4,0,0
155,499,86,61,1,4,0,0
257,539,79,37,1,4,0,0
270,508,79,33,1,4,0,0
84,585,98,60,1,4,0,0
23,577,80,58,1,4,0,0
241,721,70,104,1,4,0,0
