387,833,79,102,1,4,0,0
282,700,84,102,1,4,0,0
147,566,94,61,1,4,0,0
76,554,77,64,1,4,0,0
218,480,75,53,1,4,0,0
324,489,79,39,1,4,0,0
307,516,77,40,1,4,0,0
648,631,83,106,1,4,0,0
781,816,131,71,1,4,0,0
1136,794,104,71,1,4,0,0
1488,673,113,68,1,4,0,0
641,416,44,65,1,4,0,0
418,387,54,35,1,4,0,0
441,272,67,52,1,4,0,0
309,218,38,43,1,4,0,0
576,240,36,40,1,4,0,0
608,249,33,39,1,4,0,0
624,301,26,40,1,4,0,0
627,336,46,53,1,4,0,0
514,201,29,31,1,4,0,0
518,149,29,48,1,4,0,0
566,159,33,42,1,4,0,0
570,128,25,35,1,4,0,0
514,96,27,32,1,4,0,0
