1545,624,135,48,1,4,0,0
1344,627,96,54,1,4,0,0
869,816,100,57,1,4,0,0
535,775,92,89,1,4,0,0
107,768,85,96,1,4,0,0
119,576,74,48,1,4,0,0
144,531,69,45,1,4,0,0
7,528,89,53,1,4,0,0
0,627,48,52,1,4,0,0
240,407,48,73,1,4,0,0
528,624,48,96,1,4,0,0
480,432,48,48,1,4,0,0
451,349,44,56,1,4,0,0
433,307,47,42,1,4,0,0
432,245,48,43,1,4,0,0
385,207,47,36,1,4,0,0
384,145,21,47,1,4,0,0
384,107,13,37,1,4,0,0
384,96,1,3,1,4,0,0
336,69,5,27,1,4,0,0
336,96,9,23,1,4,0,0
336,144,11,9,1,4,0,0
336,165,3,27,1,4,0,0
288,147,15,45,1,4,0,0
117,240,27,3,1,4,0,0
96,240,48,48,1,4,0,0
253,303,44,42,1,4,0,0
261,288,40,19,1,4,0,0
336,245,48,43,1,4,0,0
