720,781,96,83,1,4,0,0
1056,816,96,57,1,4,0,0
1466,672,118,48,1,4,0,0
645,597,75,99,1,4,0,0
624,391,49,60,1,4,0,0
600,336,72,48,1,4,0,0
600,288,33,48,1,4,0,0
576,205,19,36,1,4,0,0
551,145,32,47,1,4,0,0
547,115,29,29,1,4,0,0
545,74,31,37,1,4,0,0
497,101,31,23,1,4,0,0
497,144,31,9,1,4,0,0
501,155,27,37,1,4,0,0
493,211,35,42,1,4,0,0
432,288,49,28,1,4,0,0
432,257,48,31,1,4,0,0
301,506,83,70,1,4,0,0
336,480,48,48,1,4,0,0
197,480,91,51,1,4,0,0
144,576,96,48,1,4,0,0
63,554,81,70,1,4,0,0
288,695,48,92,1,4,0,0
405,384,42,48,1,4,0,0
370,1011,83,69,1,4,0,0
65,1023,84,56,1,4,0,0
