773,816,139,51,1,4,0,0
643,624,77,109,1,4,0,0
384,791,57,90,1,4,0,0
48,1008,65,48,1,4,0,0
264,672,83,107,1,4,0,0
144,543,96,81,1,4,0,0
51,537,93,56,1,4,0,0
195,480,93,48,1,4,0,0
307,480,78,48,1,4,0,0
289,495,95,46,1,4,0,0
1128,773,120,91,1,4,0,0
1488,672,96,48,1,4,0,0
624,397,48,83,1,4,0,0
405,384,48,48,1,4,0,0
624,336,48,48,1,4,0,0
599,288,46,48,1,4,0,0
599,240,28,19,1,4,0,0
576,213,23,75,1,4,0,0
435,255,54,46,1,4,0,0
432,240,48,48,1,4,0,0
501,192,27,19,1,4,0,0
501,144,30,19,1,4,0,0
552,144,41,48,1,4,0,0
576,117,7,27,1,4,0,0
