825,827,121,42,1,4,0,0
1165,791,102,51,1,4,0,0
1488,662,103,67,1,4,0,0
654,643,81,109,1,4,0,0
407,771,51,85,1,4,0,0
280,698,73,89,1,4,0,0
311,520,78,29,1,4,0,0
647,414,40,66,1,4,0,0
149,576,91,36,1,4,0,0
80,560,71,35,1,4,0,0
322,493,75,35,1,4,0,0
220,480,69,48,1,4,0,0
418,384,46,42,1,4,0,0
625,341,35,46,1,4,0,0
624,297,30,40,1,4,0,0
581,251,31,38,1,4,0,0
612,245,31,37,1,4,0,0
576,168,23,29,1,4,0,0
576,130,21,29,1,4,0,0
516,153,27,25,1,4,0,0
528,192,24,30,1,4,0,0
447,288,54,34,1,4,0,0
449,261,52,27,1,4,0,0
311,220,30,35,1,4,0,0
330,197,32,27,1,4,0,0
