549,783,96,81,1,4,0,0
885,829,94,58,1,4,0,0
1344,624,101,65,1,4,0,0
1562,624,100,53,1,4,0,0
531,624,52,96,1,4,0,0
144,576,82,26,1,4,0,0
163,543,77,36,1,4,0,0
0,631,67,46,1,4,0,0
30,545,81,54,1,4,0,0
251,432,54,48,1,4,0,0
487,433,41,56,1,4,0,0
480,362,48,56,1,4,0,0
464,312,33,54,1,4,0,0
443,247,37,52,1,4,0,0
407,220,26,46,1,4,0,0
393,165,39,34,1,4,0,0
391,120,41,43,1,4,0,0
384,96,17,30,1,4,0,0
339,144,27,17,1,4,0,0
339,107,23,37,1,4,0,0
336,96,23,13,1,4,0,0
336,170,28,22,1,4,0,0
341,193,25,47,1,4,0,0
341,251,27,40,1,4,0,0
288,312,48,37,1,4,0,0
288,289,26,33,1,4,0,0
113,253,31,35,1,4,0,0
144,240,21,7,1,4,0,0
130,771,83,102,1,4,0,0
