389,831,71,107,1,4,0,0
288,700,76,79,1,4,0,0
144,568,99,59,1,4,0,0
74,551,77,57,1,4,0,0
309,512,86,46,1,4,0,0
215,480,80,57,1,4,0,0
418,384,54,48,1,4,0,0
451,276,48,44,1,4,0,0
441,261,44,32,1,4,0,0
309,226,38,25,1,4,0,0
520,205,23,25,1,4,0,0
568,228,44,60,1,4,0,0
608,245,33,33,1,4,0,0
624,295,34,48,1,4,0,0
627,341,45,56,1,4,0,0
645,407,34,65,1,4,0,0
654,627,75,127,1,4,0,0
771,816,141,71,1,4,0,0
1136,787,100,78,1,4,0,0
1480,664,121,73,1,4,0,0
579,159,18,33,1,4,0,0
568,136,17,13,1,4,0,0
514,147,23,45,1,4,0,0
512,103,29,21,1,4,0,0
