771,816,141,48,1,4,0,0
1107,768,141,96,1,4,0,0
1488,625,96,95,1,4,0,0
384,768,48,96,1,4,0,0
241,672,95,96,1,4,0,0
624,624,96,96,1,4,0,0
288,432,96,96,1,4,0,0
288,480,96,48,1,4,0,0
144,528,96,49,1,4,0,0
48,528,96,48,1,4,0,0
48,1008,51,48,1,4,0,0
384,336,96,51,1,4,0,0
192,435,96,93,1,4,0,0
432,240,48,49,1,4,0,0
288,192,48,48,1,4,0,0
576,197,1,91,1,4,0,0
480,192,48,3,1,4,0,0
576,144,0,48,1,4,0,0
480,144,48,1,1,4,0,0
531,96,45,48,1,4,0,0
576,195,48,50,1,4,0,0
624,288,48,48,1,4,0,0
624,336,48,48,1,4,0,0
624,384,48,96,1,4,0,0
672,727,48,89,1,4,0,0
