528,783,96,81,1,4,0,0
864,816,107,65,1,4,0,0
1344,624,96,55,1,4,0,0
1536,599,96,73,1,4,0,0
528,599,48,121,1,4,0,0
96,768,96,105,1,4,0,0
97,576,100,48,1,4,0,0
119,529,80,47,1,4,0,0
240,432,48,48,1,4,0,0
480,432,21,48,1,4,0,0
441,353,39,46,1,4,0,0
435,336,45,17,1,4,0,0
432,247,11,41,1,4,0,0
384,213,11,38,1,4,0,0
384,144,15,48,1,4,0,0
384,119,7,28,1,4,0,0
349,96,35,13,1,4,0,0
309,192,30,48,1,4,0,0
336,243,11,45,1,4,0,0
309,159,27,33,1,4,0,0
307,144,34,5,1,4,0,0
96,253,15,35,1,4,0,0
105,215,39,32,1,4,0,0
241,305,56,42,1,4,0,0
241,288,47,48,1,4,0,0
0,529,67,58,1,4,0,0
