1585,624,98,55,1,4,0,0
1363,639,105,59,1,4,0,0
912,821,97,67,1,4,0,0
576,783,101,81,1,4,0,0
545,624,67,97,1,4,0,0
508,432,68,55,1,4,0,0
493,359,44,51,1,4,0,0
491,312,38,39,1,4,0,0
480,247,24,42,1,4,0,0
435,222,33,31,1,4,0,0
432,155,23,37,1,4,0,0
418,122,25,31,1,4,0,0
410,96,29,21,1,4,0,0
368,76,17,21,1,4,0,0
366,103,27,19,1,4,0,0
364,128,33,37,1,4,0,0
368,165,31,27,1,4,0,0
364,178,35,50,1,4,0,0
384,243,15,45,1,4,0,0
305,307,54,34,1,4,0,0
303,288,34,23,1,4,0,0
149,241,43,47,1,4,0,0
167,215,26,38,1,4,0,0
63,533,69,54,1,4,0,0
288,410,48,52,1,4,0,0
167,562,78,42,1,4,0,0
192,537,67,39,1,4,0,0
0,624,96,49,1,4,0,0
153,768,87,96,1,4,0,0
