1104,816,76,48,1,4,0,0
1491,672,93,51,1,4,0,0
384,923,53,109,1,4,0,0
672,608,32,112,1,4,0,0
729,816,100,48,1,4,0,0
272,698,75,94,1,4,0,0
307,528,77,26,1,4,0,0
318,499,73,29,1,4,0,0
209,487,79,41,1,4,0,0
412,387,46,45,1,4,0,0
144,576,80,48,1,4,0,0
69,576,76,32,1,4,0,0
624,341,24,43,1,4,0,0
643,416,29,46,1,4,0,0
624,297,21,39,1,4,0,0
602,240,31,32,1,4,0,0
576,216,28,41,1,4,0,0
564,149,31,43,1,4,0,0
558,124,21,27,1,4,0,0
514,161,19,31,1,4,0,0
504,209,25,31,1,4,0,0
305,218,31,35,1,4,0,0
322,197,23,43,1,4,0,0
443,288,46,38,1,4,0,0
453,268,30,20,1,4,0,0
